,img_url,movie_id,movie_title,movie_url,overview
881,https://image.tmdb.org/t/p/w500/1U6OkXtr4WuOlQe4FmCbznIExtK.jpg,893.0,Mother Night (1996),http://www.imdb.com/title/tt0117093/,"An American spy behind the lines during WWII serves as a Nazi propagandist, a role he cannot escape in his future life as he can never reveal his real role in the war."
882,https://image.tmdb.org/t/p/w500None,894.0,Liebelei (1933),http://www.imdb.com/title/tt0401584/,
883,https://image.tmdb.org/t/p/w500/lUmJiBTKdesFDkgSvV9zecCgNO6.jpg,895.0,Venice/Venice (1992),http://www.imdb.com/title/tt1684935/,An atmospheric coming-of-age story featuring an imaginative young boy named Marek who dreams of escaping an increasingly dangerous Poland on the eve of war for beautiful Venice.
884,https://image.tmdb.org/t/p/w500/vPPsAieu9KEVZcI06xKHl9zztUO.jpg,896.0,Wild Reeds (1994),http://www.imdb.com/title/tt0111019/,"Set in rural France during the end of the Algerian war, and immersed in the music of the sixties, this film follows four students in friendship and love. Francois's best friend is a girl Maite, but instead he falls in love with a boy Serge, while Serge is falling for Maite. Henri is the outsider, an Algerian-born frenchman who has fled the war, and the catalyst for Francois to find his identity."
885,https://image.tmdb.org/t/p/w500/ygKCyIXanUErKivywTzgohDWVTv.jpg,897.0,For Whom the Bell Tolls (1943),http://www.imdb.com/title/tt0035896/,Spain in the 1930s is the place to be for a man of action like Robert Jordan. There is a civil war going on and Jordan who has joined up on the side that appeals most to idealists of that era -- like Ernest Hemingway and his friends -- has been given a high-risk assignment up in the mountains. He awaits the right time to blow up a bridge in a cave.
886,https://image.tmdb.org/t/p/w500/xfwTdXCDUZffpzPsPaMrTSnBsSy.jpg,898.0,"Philadelphia Story, The (1940)",http://www.imdb.com/title/tt0032904/,"Philadelphia heiress Tracy Lord throws out her playboy husband C.K. Dexter Haven shortly after their marriage. Two years later, Tracy is about to marry respectable George Kittredge whilst Dexter has been working for ""Spy"" magazine. Dexter arrives at the Lord's mansion the day before the wedding with journalist Mike Connor and photographer Liz Imbrie, determined to spoil things."
887,https://image.tmdb.org/t/p/w500/bLbZBIeEqBcDiqUmLare2nv8fAt.jpg,899.0,Singin' in the Rain (1952),http://www.imdb.com/title/tt0045152/,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous on-screen romantic pair in silent movies, but Lina mistakes the on-screen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her."
888,https://image.tmdb.org/t/p/w500/A71AXLqndeY4Ld7GWYyUpdCsJ6s.jpg,900.0,"American in Paris, An (1951)",http://www.imdb.com/title/tt0043278/,"Jerry Mulligan is an exuberant American expatriate in Paris trying to make a reputation as a painter. His friend Adam is a struggling concert pianist who's a long time associate of a famous French singer, Henri Baurel. A lonely society woman, Milo Roberts, takes Jerry under her wing and supports him, but is interested in more than his art."
889,https://image.tmdb.org/t/p/w500/6vQtOh6cNKBppfCM0or7dSiqvJj.jpg,901.0,Funny Face (1957),http://www.imdb.com/title/tt0050419/,A shy Greenwich Village book clerk is discovered by a fashion photographer and whisked off to Paris where she becomes a reluctant model.
890,https://image.tmdb.org/t/p/w500/c95lbDwL5WT8PV9DZsdSvRtXKNA.jpg,902.0,Breakfast at Tiffany's (1961),http://www.imdb.com/title/tt0054698/,"Fortune hunter Holly Golightly finds herself captivated by aspiring writer Paul Varjak, who's moved into her building on a wealthy woman's dime. As romance blooms between Paul and Holly, Doc Golightly shows up on the scene, revealing Holly's past."
891,https://image.tmdb.org/t/p/w500/pj7aul2Z849NuD8LUVcUtrgZpzI.jpg,903.0,Vertigo (1958),http://www.imdb.com/title/tt0052357/,"A retired San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her."
892,https://image.tmdb.org/t/p/w500/fjIVHiAaBUEtBbHgRLoTgeY8Ter.jpg,904.0,Rear Window (1954),http://www.imdb.com/title/tt0047396/,"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate."
893,https://image.tmdb.org/t/p/w500/k63JqnFvkIGWGhjsqRiksZw2OSs.jpg,905.0,It Happened One Night (1934),http://www.imdb.com/title/tt0025316/,"Ellie Andrews has just tied the knot with society aviator King Westley when she is whisked away to her father's yacht and out of King's clutches. Ellie jumps ship and eventually winds up on a bus headed back to her husband. Reluctantly she must accept the help of out-of- work reporter Peter Warne. Actually, Warne doesn't give her any choice: either she sticks with him until he gets her back to her husband, or he'll blow the whistle on Ellie to her father. Either way, Peter gets what he wants... a really juicy newspaper story!"
894,https://image.tmdb.org/t/p/w500/fsgsiJky8bmOqhfcC4Bqzq5Ir1k.jpg,906.0,Gaslight (1944),http://www.imdb.com/title/tt0036855/,"In the late 19th century, Paula Alquist is studying music in Italy, but ends up abandoning her classes because she's fallen in love with the gallant Gregory Anton. The couple marries and moves to England to live in a home inherited by Paula from her aunt, herself a famous singer, who was mysteriously murdered in the house ten years before. Though Paula is certain that she sees the house's gaslights dim every evening and that there are strange noises coming from the attic, Gregory convinces Paula that she's imagining things. Meanwhile, a Scotland Yard inspector, Brian Cameron, becomes sympathetic to Paula's plight."
895,https://image.tmdb.org/t/p/w500/i6NE0s2NSGi2vPbiJGzz5Dk2aMa.jpg,907.0,"Gay Divorcee, The (1934)",http://www.imdb.com/title/tt0025164/,"Guy Holden falls for Mimi Glossop without knowing she's married. She's trying to get a divorce, so her dizzy aunt and incompetent lawyer hire a professional correspondent to pose as her lover. When Guy unknowingly gives Mimi the code phrase, she thinks he's the faux beau; and she confuses his genuine interest for part of the act."
896,https://image.tmdb.org/t/p/w500/aNV789h3oHm2pTHK5Bdq5RuiumZ.jpg,908.0,North by Northwest (1959),http://www.imdb.com/title/tt0053125/,"Advertising man Roger Thornhill is mistaken for a spy, triggering a deadly cross-country chase."
897,https://image.tmdb.org/t/p/w500/6OH3HlplEGoGjqeqRmWaVBGqbav.jpg,909.0,"Apartment, The (1960)",http://www.imdb.com/title/tt0053604/,"Bud Baxter is a minor clerk in a huge New York insurance company, until he discovers a quick way to climb the corporate ladder. He lends out his apartment to the executives as a place to take their mistresses. Although he often has to deal with the aftermath of their visits, one night he's left with a major problem to solve."
898,https://image.tmdb.org/t/p/w500/pxc9EFCMYkItESpqqrI783yl8Gh.jpg,910.0,Some Like It Hot (1959),http://www.imdb.com/title/tt0053291/,"Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor."
899,https://image.tmdb.org/t/p/w500/dylvMaUZ1HQvYvVocfiKb5OovOc.jpg,911.0,Charade (1963),http://www.imdb.com/title/tt0056923/,"After Regina Lampert falls for the dashing Peter Joshua on a skiing holiday in the French Alps, she discovers upon her return to Paris that her husband has been murdered. Soon, she and Peter are giving chase to three of her late husband's World War II cronies, Tex, Scobie and Gideon, who are after a quarter of a million dollars the quartet stole while behind enemy lines. But why does Peter keep changing his name?"
900,https://image.tmdb.org/t/p/w500/wOBKAoUJZb5qTsWv5XXvVV2vUzz.jpg,912.0,Casablanca (1942),http://www.imdb.com/title/tt0034583/,"In Casablanca, Morocco in December 1941, a cynical American expatriate meets a former lover, with unforeseen complications."
901,https://image.tmdb.org/t/p/w500/95OOYSeegOX4XW8nAeFJSIdxfM4.jpg,913.0,"Maltese Falcon, The (1941)",http://www.imdb.com/title/tt0033870/,"A private detective takes on a case that involves him with three eccentric criminals, a gorgeous liar, and their quest for a priceless statuette."
902,https://image.tmdb.org/t/p/w500/AiyysCDn0l5SHO5dTGHsrKjPBN8.jpg,914.0,My Fair Lady (1964),http://www.imdb.com/title/tt0058385/,A misogynistic and snobbish phonetics professor agrees to a wager that he can take a flower girl and make her presentable in high society.
903,https://image.tmdb.org/t/p/w500/7ITDmatHa2yf5UTzjwaKAvf3Xr6.jpg,915.0,Sabrina (1954),http://www.imdb.com/title/tt0047437/,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work -- busily running the family corporate empire, he has no time for a wife and family. David is all play -- technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who has been infatuated with David all her life, but David hardly notices her -- ""doesn't even know I exist"" -- until she goes away to Paris for two years, and returns an elegant, sophisticated, beautiful woman. Suddenly, she finds that she has captured David's attention, but just as she does so, she finds herself falling in love with Linus, and she finds that Linus is also falling in love with her."
904,https://image.tmdb.org/t/p/w500/A0JKLHc5rS3uztYl9GDOMwXl1d3.jpg,916.0,Roman Holiday (1953),http://www.imdb.com/title/tt0046250/,"Overwhelmed by her suffocating schedule, touring European princess Ann takes off for a night while in Rome. When a sedative she took from her doctor kicks in, however, she falls asleep on a park bench and is found by an American reporter, Joe Bradley, who takes her back to his apartment for safety. At work the next morning, Joe finds out Ann's regal identity and bets his editor he can get exclusive interview with her, but romance soon gets in the way."
905,https://image.tmdb.org/t/p/w500/xr3TBVOYcBQlRBBt7XxaljIwTPa.jpg,917.0,"Little Princess, The (1939)",http://www.imdb.com/title/tt0031580/,The classic Shirley Temple film in which a little girl goes in search of her father who is reported missing by the military during World War I.
906,https://image.tmdb.org/t/p/w500/uSCZ8sxf3Cg8b50LUh0WD5Bdhad.jpg,918.0,Meet Me in St. Louis (1944),http://www.imdb.com/title/tt0037059/,"In the year before the 1904 St Louis World's Fair, the four Smith daughters learn lessons of life and love, even as they prepare for a reluctant move to New York."
907,https://image.tmdb.org/t/p/w500/tKEHoKPZv3af0Pn3poaOLHOJ6NM.jpg,919.0,"Wizard of Oz, The (1939)",http://www.imdb.com/title/tt0032138/,"Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them."
908,https://image.tmdb.org/t/p/w500/4o1yeosjSFMaI9pe1rOkYcZ6hHO.jpg,920.0,Gone with the Wind (1939),http://www.imdb.com/title/tt0031381/,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.
909,https://image.tmdb.org/t/p/w500/3ahoywOARd9tQnDh0M1IKWFoepg.jpg,921.0,My Favorite Year (1982),http://www.imdb.com/title/tt0084370/,"Benjy Stone is the junior writer on the top rated variety/comedy show, in the mid 50s (the early years). Alan Swann, an Erol Flynn type actor with a drinking problem is to be that weeks guest star."
910,https://image.tmdb.org/t/p/w500/oFwzvRgfxJc0FUr2mwYTi10dk3G.jpg,922.0,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),http://www.imdb.com/title/tt0043014/,A hack screenwriter writes a screenplay for a former silent-film star who has faded into Hollywood obscurity.
911,https://image.tmdb.org/t/p/w500/n8wfFsQ5vtm6dM8vdgXb6OLv2GY.jpg,923.0,Citizen Kane (1941),http://www.imdb.com/title/tt0033467/,"Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event."
912,https://image.tmdb.org/t/p/w500/90T7b2LIrL07ndYQBmSm09yqVEH.jpg,924.0,2001: A Space Odyssey (1968),http://www.imdb.com/title/tt0062622/,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer."
913,https://image.tmdb.org/t/p/w500/2gcfgwuRuX8PfGEI00THfT0U4yl.jpg,925.0,Golden Earrings (1947),http://www.imdb.com/title/tt0039428/,A British colonel (Ray Milland) escapes from the Gestapo to the Black Forest and poses as a Gypsy's (Marlene Dietrich) mate.
914,https://image.tmdb.org/t/p/w500/6numIZH6uR3NlJgY9m7nGH0jhs.jpg,926.0,All About Eve (1950),http://www.imdb.com/title/tt0042192/,"From the moment she glimpses her idol at the stage door, Eve Harrington is determined to take the reins of power away from the great actress Margo Channing. Eve maneuvers her way into Margo's Broadway role, becomes a sensation and even causes turmoil in the lives of Margo's director boyfriend, her playwright and his wife. Only the cynical drama critic sees through Eve, admiring her audacity and perfect pattern of deceit."
915,https://image.tmdb.org/t/p/w500/fpTAPMqBimxIaWgxwWBAUxq8GXY.jpg,927.0,"Women, The (1939)",http://www.imdb.com/title/tt0430770/,"The story centers on a group of gossipy, high-society women who spend their days at the beauty salon and haunting fashion shows. The sweet, happily-wedded Mary Haines finds her marriage in trouble when shop girl Crystal Allen gets her hooks into Mary's man."
916,https://image.tmdb.org/t/p/w500/eIkJjEbQcPasYvoNHKueFrfgpX4.jpg,928.0,Rebecca (1940),http://www.imdb.com/title/tt0032976/,A self-conscious bride is tormented by the memory of her husband's dead first wife.
917,https://image.tmdb.org/t/p/w500/mMBLQJvvcdcYaBuEjpeuJT80os.jpg,929.0,Foreign Correspondent (1940),http://www.imdb.com/title/tt0032484/,"The European war was only beginning to erupt across national borders. Its titular hero, Johnny Jones, is an American crime reporter dispatched by his New York publisher to put a fresh spin on the drowsy dispatches emanating from overseas, his nose for a good story promptly leading him to the crime of fascism and Nazi Germany's designs on European conquest In attempting to learn more about a seemingly noble peace effort, Jones who walks into the middle of an assassination, uncovers a spy ring, and, not entirely coincidentally, falls in love."
918,https://image.tmdb.org/t/p/w500/pi5YexkEQ9BZIWovB5SyPmjCBjG.jpg,930.0,Notorious (1946),http://www.imdb.com/title/tt0038787/,"Released shortly after the war, this classic Hitchcock film illustrates the battle between German Nazis and American spies in Rio de Janeiro where a German businessman keeps a wine cellar with uranium ore."
919,https://image.tmdb.org/t/p/w500/pptQGmwPvOI49UYp5cMHo976y4d.jpg,931.0,Spellbound (1945),http://www.imdb.com/title/tt0038109/,"When Dr. Anthony Edwardes arrives at a Vermont mental hospital to replace the outgoing hospital director, Dr. Constance Peterson, a psychoanalyst, discovers Edwardes is actually an impostor. The man confesses that the real Dr. Edwardes is dead and fears he may have killed him, but cannot recall anything. Dr. Peterson, however is convinced his impostor is innocent of the man's murder, and joins him on a quest to unravel his amnesia through psychoanalysis."
920,https://image.tmdb.org/t/p/w500/6pTbj6YujsjcGZaDbEanAKCE1Zs.jpg,932.0,"Affair to Remember, An (1957)",http://www.imdb.com/title/tt0050105/,"Nickie Ferrante's return to New York to marry a rich heiress is well publicized as are his many antics and affairs. He meets a nightclub singer Terry McKay who is also on her way home to her longtime boyfriend. She sees him as just another playboy and he sees her as stand-offish but over several days they soon find they've fallen in love. Nickie has never really worked in his life so they agree that they will meet again in six months time atop the Empire State building. This will give them time to deal with their current relationships and for Nickie to see if he can actually earn a living. He returns to painting and is reasonably successful. On the agreed date, Nickie is waiting patiently for Terry who is racing to join him. Fate intervenes however resulting in misunderstanding and heartbreak and only fate can save their relationship."
921,https://image.tmdb.org/t/p/w500/wizxvCHhWTpJXxRew6FGPGFWTVl.jpg,933.0,To Catch a Thief (1955),http://www.imdb.com/title/tt0048728/,
922,https://image.tmdb.org/t/p/w500/bNQpz6e35wuA3QgJb9VF2oUpZNA.jpg,934.0,Father of the Bride (1950),http://www.imdb.com/title/tt0101862/,"George Banks is an ordinary, middle-class man whose 21 year-old daughter Annie has decided to marry a man from an upper-class family, but George can't think of what life would be like without his daughter. He becomes slightly insane, but his wife tries to make him happy for Annie, but when the wedding takes place at their home and a foreign wedding planner takes over the ceremony."
923,https://image.tmdb.org/t/p/w500/oMymLRKJvPGl3jiMCIUKAhlczUB.jpg,935.0,"Band Wagon, The (1953)",http://www.imdb.com/title/tt0045537/,A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.
924,https://image.tmdb.org/t/p/w500/aFrCsI3e3oUSSiKkuDiPtrdfWyb.jpg,936.0,Ninotchka (1939),http://www.imdb.com/title/tt0031725/,A stern Russian woman sent to Paris on official business finds herself attracted to a man who represents everything she is supposed to detest.
925,https://image.tmdb.org/t/p/w500/szqbwEUt3TVWKLrQBiZiwR98Zi5.jpg,937.0,Love in the Afternoon (1957),http://www.imdb.com/title/tt0050658/,
926,https://image.tmdb.org/t/p/w500/6KDECdxWvQc9wRsFvYo9fSHo4Jh.jpg,938.0,Gigi (1958),http://www.imdb.com/title/tt0051658/,"A home, a motorcar, servants, the latest fashions: the most eligible and most finicky bachelor (Louis Jourdan) in Paris offers them all to Gigi (Leslie Caron). But she, who's gone from girlish gawkishness to cultured glamour before our eyes, yearns for that wonderful something money can't buy."
927,https://image.tmdb.org/t/p/w500/bjKTY9upVOsSAuolYM16TmZa4M6.jpg,939.0,"Reluctant Debutante, The (1958)",http://www.imdb.com/title/tt0052126/,"Jimmy and Sheila Broadbent (Rex Harrison and Kay Kendall), welcome to London Jimmy's 17-year-old daughter, Jane (Sandra Dee). Jane is from Jimmy's first marriage to an American and has come to visit her father and the step-mother she has never met. While visiting Sheila has the idea of making Jane a debutante, an idea Jane resists. Difficulties range from Jane's apathy to being placed on the marriage block, the determined efforts of Sheila's cousin, Mabel Claremont, (Angela Lansbury) to win wealthy David Fenner (Peter Myers) for her debutante daughter Clarissa (Diane Clare), and Jane's attraction to David Parkson (John Saxon), an American drummer who plays in the orchestra at the coming-out balls."
928,https://image.tmdb.org/t/p/w500/lEx5IKjqwYS7PcGnIXivYaDMzQr.jpg,940.0,"Adventures of Robin Hood, The (1938)",http://www.imdb.com/title/tt0029843/,Robin Hood (Errol Flynn) fights nobly for justice against the evil Sir Guy of Gisbourne (Basil Rathbone) while striving to win the hand of the beautiful Maid Marian (Olivia de Havilland).
929,https://image.tmdb.org/t/p/w500/f0qqNWFWDlS8nEYKRIA2N7FZCy7.jpg,941.0,"Mark of Zorro, The (1940)",http://www.imdb.com/title/tt0032762/,"Around 1820 the son of a California nobleman comes home from Spain to find his native land under a villainous dictatorship. On the one hand he plays the useless fop, while on the other he is the masked avenger Zorro."
930,https://image.tmdb.org/t/p/w500/fqFY81twXBjTAmDGw1fUooAvXf9.jpg,942.0,Laura (1944),http://www.imdb.com/title/tt0037008/,A police detective falls in love with the woman whose murder he's investigating.
931,https://image.tmdb.org/t/p/w500/zBjxfcMkp7RR1fwKWBvRNZjQpOz.jpg,943.0,"Ghost and Mrs. Muir, The (1947)",http://www.imdb.com/title/tt0039420/,"In 1900, strong-willed widow Lucy Muir goes to live in Gull Cottage by the British seaside, even though it appears to be haunted. Sure enough, that very night she meets the ghost of crusty former owner Captain Gregg...and refuses to be scared off. Indeed, they become friends and allies, after Lucy gets used to the idea of a man's ghost haunting her bedroom. But when a charming live man comes courting, Lucy and the captain must deal with their feelings for each other."
932,https://image.tmdb.org/t/p/w500/lT5DbBkkmOIVvuiTZin5iXIL2Cf.jpg,944.0,Lost Horizon (1937),http://www.imdb.com/title/tt0029162/,"British diplomat Robert Conway and a small group of civilians crash land in the Himalayas, and are rescued by the people of the mysterious, Eden-like valley of Shangri-la. Protected by the mountains from the world outside, where the clouds of World War II are gathering, Shangri-la provides a seductive escape for the world-weary Conway."
933,https://image.tmdb.org/t/p/w500/ltPxlajqLOokKahBG8LXBnCESXk.jpg,945.0,Top Hat (1935),http://www.imdb.com/title/tt0027125/,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace."
934,https://image.tmdb.org/t/p/w500/ug5R6fdOhud4hbb5O6pn1snSEFJ.jpg,946.0,To Be or Not to Be (1942),http://www.imdb.com/title/tt0035446/,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy."
935,https://image.tmdb.org/t/p/w500/1kc47vqV0CTIlJssyGNvqHvzEhj.jpg,947.0,My Man Godfrey (1936),http://www.imdb.com/title/tt0028010/,A zany heiress tries to help a tramp by making him the family butler.
936,https://image.tmdb.org/t/p/w500/1zUkou93TZDY6T5N13to3sr8VZ8.jpg,948.0,Giant (1956),http://www.imdb.com/title/tt0049261/,Sprawling epic covering the life of a Texas cattle rancher and his family and associates.
937,https://image.tmdb.org/t/p/w500/hjH1uLOySpzgBdm1UQYjTV5yLav.jpg,949.0,East of Eden (1955),http://www.imdb.com/title/tt0048028/,"In the Salinas Valley, in and around World War I, Cal Trask feels he must compete against overwhelming odds with his brother Aron for the love of their father Adam. Cal is frustrated at every turn, from his reaction to the war, to how to get ahead in business and in life, to how to relate to estranged mother."
938,https://image.tmdb.org/t/p/w500/rEXmQIgG8aHiZZbYAPdJjZNUxa.jpg,950.0,"Thin Man, The (1934)",http://www.imdb.com/title/tt0025878/,"After a four year absence, one time detective Nick Charles returns to New York with his new wife Nora and their dog, Asta. Nick re-connects with many of his old cronies, several of whom are eccentric characters, to say the least. He's also approached by Dorothy Wynant whose inventor father Clyde Wynant is suspected of murdering her step-mother. Her father had left on a planned trip some months before and she has had no contact with him. Nick isn't all that keen on resuming his former profession but egged-on by wife Nora, who thinks this all very exciting, he agrees to help out. He solves the case, announcing the identity of the killer at a dinner party for all of the suspects."
939,https://image.tmdb.org/t/p/w500/vYaWP1Pt8n9npX5eaynZHP7MIRV.jpg,951.0,His Girl Friday (1940),http://www.imdb.com/title/tt0032599/,"Hildy Johnson has divorced Walter Burns and visits his office to tell him that she is engaged to another man and that they are going to get married the day after. Walter Burns can't let that happen and frames the other man, Bruce Baldwin, for a lot of stuff getting him into trouble all the time, while he tries to steer Hildy back into her old job as his employee (editor of his newspaper)."
940,https://image.tmdb.org/t/p/w500/2glntoCztzLkfjajsJKNOSY0vpn.jpg,952.0,Around the World in 80 Days (1956),http://www.imdb.com/title/tt0327437/,"A bet pits a British inventor, a Chinese thief and a French artist on a worldwide adventure that they can circle the globe in 80 days."
941,https://image.tmdb.org/t/p/w500/qZJ6d1SDsfoztmBfStwkBeTaOwG.jpg,953.0,It's a Wonderful Life (1946),http://www.imdb.com/title/tt0038650/,"George Bailey has spent his entire life giving of himself to the people of Bedford Falls. He has always longed to travel but never had the opportunity in order to prevent rich skinflint Mr. Potter from taking over the entire town. All that prevents him from doing so is George's modest building and loan company, which was founded by his generous father. But on Christmas Eve, George's Uncle Billy loses the business's $8,000 while intending to deposit it in the bank. Potter finds the misplaced money, hides it from Billy, and George's troubles begin."
942,https://image.tmdb.org/t/p/w500/jZDRazOQhKFGoK322rYiBk1fpsY.jpg,954.0,Mr. Smith Goes to Washington (1939),http://www.imdb.com/title/tt0031679/,"Naive and idealistic Jefferson Smith, leader of the Boy Rangers, is appointed on a lark by the spineless governor of his state. He is reunited with the state's senior senator--presidential hopeful and childhood hero, Senator Joseph Paine. In Washington, however, Smith discovers many of the shortcomings of the political process as his earnest goal of a national boys' camp leads to a conflict with the state political boss, Jim Taylor. Taylor first tries to corrupt Smith and then later attempts to destroy Smith through a scandal."
943,https://image.tmdb.org/t/p/w500/rol6PWurPNcM6rqjYFBw08ZsEUI.jpg,955.0,Bringing Up Baby (1938),http://www.imdb.com/title/tt0029947/,"David Huxley is waiting to get a bone he needs for his museum collection. Through a series of strange circumstances, he meets Susan Vance, and the duo have a series of misadventures which include a leopard called Baby."
944,https://image.tmdb.org/t/p/w500/ksL4CNT4HVrYsKVz1AmUyatAM6A.jpg,956.0,Penny Serenade (1941),http://www.imdb.com/title/tt0034012/,"A light-hearted romantic drama starring Cary Grant &amp; Irene Dunne as a couple who meet, fall in love, quarrel and reunite. While listening to a recording of ""Penny Serenade"", Julie Gardiner Adams (Irene Dunne) begins reflecting on her past. She recalls her impulsive marriage to newspaper reporter Roger Adams (Carey Grant), which begins on a deliriously happy note but turns out to be fraught with tragedy. Other songs remind her of their courtship, their marriage, their desire for a child, and the joys and sorrows they have shared. A flood of memories come back to her as she ponders on their present problems and how they arose."
945,https://image.tmdb.org/t/p/w500/g46rChf49Qgq28RJ22iWwvsK7nO.jpg,957.0,"Scarlet Letter, The (1926)",http://www.imdb.com/title/tt0114345/,"Set in puritanical Boston in the mid 1600s, the story of seamstress Hester Prynne, who is outcast after she becomes pregnant by a respected reverend. She refuses to divulge the name of the father, is ""convicted"" of adultery and forced to wear a scarlet ""A"" until an Indian attack unites the Puritans and leads to a reevaluation of their laws and morals."
946,https://image.tmdb.org/t/p/w500/ry8Uask7c7cK1LFE5jGzs9xExic.jpg,958.0,Lady of Burlesque (1943),http://www.imdb.com/title/tt0036094/,"After one member of their group is murdered, the performers at a burlesque house must work together to find out who the killer is before they strike again."
947,https://image.tmdb.org/t/p/w500/8zD3B0eWWmguo9V3TqQWspVbzx7.jpg,959.0,Of Human Bondage (1934),http://www.imdb.com/title/tt0025586/,
948,https://image.tmdb.org/t/p/w500/5GvCXu1nYiqhVoXYvAjH5aE8DEW.jpg,960.0,Angel on My Shoulder (1946),http://www.imdb.com/title/tt0038300/,
949,https://image.tmdb.org/t/p/w500/xclr7DdFhp6tN6wvb5jt5iVmDS3.jpg,961.0,Little Lord Fauntleroy (1936),http://www.imdb.com/title/tt0081062/,"Young Cedric (Ceddie) Errol and his widowed mother (known only as ""Dearest"") live in genteel poverty in 1880s Brooklyn after the death of his father. Cedric's grandfather, the Earl of Dorincourt, has long ago disowned his son for marrying an American. But after the death of the Earl's remaining son, he decides to accept the little Cedric as Lord Fauntleroy, his heir."
950,https://image.tmdb.org/t/p/w500/knxpDclMeW8DpVO4odcyUCUiHGg.jpg,962.0,They Made Me a Criminal (1939),http://www.imdb.com/title/tt0032022/,"A boxer flees, believing he has committed a murder while he was drunk."
951,https://image.tmdb.org/t/p/w500/3QM2wpD7HQ0VksuVC0maPP3icwc.jpg,963.0,"Inspector General, The (1949)",http://www.imdb.com/title/tt0041509/,"An illiterate stooge in a traveling medicine show wanders into a strange town and is picked up on a vagrancy charge. The town's corrupt officials mistake him for the inspector general whom they think is traveling in disguise. Fearing he will discover they've been pocketing tax money, they make several bungled attempts to kill him."
952,https://image.tmdb.org/t/p/w500/vaCxZA4g3aM3r0ouCTvOBaM5frv.jpg,964.0,Angel and the Badman (1947),http://www.imdb.com/title/tt0039152/,"Notorious shootist and womanizer Quirt Evans' horse collapses as he passes a Quaker family's home. Quirt has been wounded, and the kindly family takes him in to nurse him back to health against the advice of others. The handsome Evans quickly attracts the affections of their beautiful daughter, Penelope. He develops an affection for the family, but his troubled past follows him."
953,https://image.tmdb.org/t/p/w500/93uD1UavkV8uxcZbvPWRyheWtRF.jpg,965.0,"39 Steps, The (1935)",http://www.imdb.com/title/tt1282016/,"Richard Hannay, a mining engineer on holiday from the African colonies, finds London socialite life terribly dull. Yet it's more than he bargained for when secret agent, Scudder, bursts into his room and entrusts him with a coded notebook, concerning the impending start of World War I. In no time both German agents and the British law are chasing him, ruthlessly coveting the Roman numerals code, which Hannay believes he must crack himself."
954,https://image.tmdb.org/t/p/w500/dYy9p3zvL3EhJXHv7QRX5WmUDlC.jpg,966.0,"Walk in the Sun, A (1945)",http://www.imdb.com/title/tt0038235/,"In the 1943 invasion of Italy, one American platoon lands, digs in, then makes its way inland to attempt to take a fortified farmhouse, as tension and casualties mount. Unusually realistic picture of war as long quiet stretches of talk, punctuated by sharp, random bursts of violent action whose relevance to the big picture is often unknown to the soldiers."
955,https://image.tmdb.org/t/p/w500/59ywz8rQmXn4bl60WOMJddPc7z.jpg,967.0,"Outlaw, The (1943)",http://www.imdb.com/title/tt0075029/,"After avenging his family's brutal murder, Wales is pursued by a pack of soldiers. He prefers to travel alone, but ragtag outcasts are drawn to him - and Wales can't bring himself to leave them unprotected."
